game_time,job_ID,company_from,city_from,company_to,city_to,urgency,shortest_distance_km,ferry_time,ferry_price,cargo,company_truck,trailer_variant,trailer_definition,units_count,fill_ratio,trailer_place
69786,_nameless.1de.2ab4.26e0,eolo_lines,marseille,eolo_lines,porto_vecchi,2,3,840,1193,plums,man_tgx_euro6_6x4_xlx,trailer.scs_ref,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.2ab4.0c10,bcp,verona,transinet,kassel,0,900,0,0,scrap_metals,volvo_fh2021_6x2_540,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,8,1,0
69786,_nameless.1de.2ab3.ffe0,bcp,verona,transinet,kassel,0,900,0,0,car_it,man_6x4_b,trailer.car_trans,trailer_def.car_it.car_trans,100,1,0
69786,_nameless.1de.2ab4.0f50,ts_atlas,porto,rt_log,madrid,1,638,0,0,arsenic,scania_s2016_6x2_high_460,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,80,1,0
69786,_nameless.1de.2ab4.0800,ts_atlas,porto,tradeaux,toulouse,1,1108,0,0,vinegar_c,daf_xf_euro6_4x2_a,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab4.0730,ts_atlas,porto,rt_log,a_coruna,0,303,0,0,phosphor,renault_t_6x2,trailer.kasbhr_shg20,trailer_def.kassbohrer.shg.singl_3e_20.container,40,1,0
69786,_nameless.1de.2ab4.1020,ts_atlas,porto,ortiz,lisboa,2,336,0,0,fluorine,mercedes_actros_2014_6x2_a,trailer.krone.boxliner20,trailer_def.krone.boxliner.single_3.container,40,1,0
69786,_nameless.1de.2ab4.23a0,ts_atlas,porto,acc,santander,2,730,0,0,motor_oil_c,volvo_fh2021_4x2_420,trailer.krone.boxliner220,trailer_def.krone.boxliner.single_3_220.container,30,1,0
69786,_nameless.1de.2ab4.1430,ts_atlas,porto,rt_log,sevilla,0,813,0,0,salt_spice_c,daf_xd25,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab4.08d0,cont_port,rijeka,bcp,stuttgart,0,777,0,0,carbn_pwdr_c,daf_xf_euro6_4x2_c,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,30,1,0
69786,_nameless.1de.2ab4.2950,cont_port,rijeka,nbfc,ostrava,0,791,0,0,sodium,man_tgx_euro6_6x4_xlx,trailer.kasbhr_shg20,trailer_def.kassbohrer.shg.singl_3e_20.container,40,1,0
69786,_nameless.1de.2ab4.1f90,cont_port,rijeka,subse,osijek,0,461,0,0,salt_spice_c,mercedes_4x2_c,trailer.krone.boxliner20,trailer_def.krone.boxliner.single_3.container,15,1,0
69786,_nameless.1de.2ab4.1c50,cont_port,rijeka,ai,bremen,0,1363,0,0,fluorine,mercedes_4x2_b,trailer.krone.boxliner220,trailer_def.krone.boxliner.single_3_220.container,80,1,0
69786,_nameless.1de.2ab3.fe40,cont_port,rijeka,posped,katowice,0,865,0,0,used_plast_c,daf_6x2_a,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab4.2060,sal_fi,kuopio,agronord,goteborg,1,915,540,1170,tractors,man_4x2_a,trailer.scs_lowlow2e,trailer_def.scs.lowloader.single_2_ln.long,1,1,0
69786,_nameless.1de.2ab4.0ce0,sal_fi,kuopio,renar,honningsvag,1,1083,0,0,cable_reel,"""heavy/man_6x4""",trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.0e80,sal_fi,kuopio,drekkar,vaxjo,0,944,540,1170,roller,daf_xgp_4x2_530,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,1,1,0
69786,_nameless.1de.2ab4.1d20,sal_fi,kuopio,agronord,kalmar,0,876,540,1170,kr_stc1370,mercedes_actros_2014_6x4_b,trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.1500,renar,stavanger,norrsken,aalborg,2,280,195,1052,guard_rails,scania_r2016_6x2_high_460,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.1df0,renar,stavanger,posped,lublin,1,1591,195,1052,mob_screener,"""heavy/renault_t_6x4""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.2ab4.11c0,sellplan,dresden,gnt,uppsala,0,1231,105,404,used_plast,volvo_fh2024_4x2_420,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.00b0,sellplan,dresden,stokes,katowice,1,366,0,0,used_packag,man_tgx_2020_4x2,trailer.scs_curt_a,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.1ec0,bhv,toulouse,bhv,montpellier,0,269,0,0,car_balt2,man_tgx_2020_6x2,trailer.van_trans,trailer_def.car_balt2.van_trans,100,1,0
69786,_nameless.1de.2ab3.f890,bhv,toulouse,wilnet_trans,porto_vecchi,0,476,840,1193,mondeos,daf_xf_euro6_6x4_c,trailer.car_trans,trailer_def.mondeos.car_trans,100,1,0
69786,_nameless.1de.2ab3.f960,christopoulo,heraklion,ttk_bg,sofia,0,849,540,760,outdr_flr_tl,mercedes_6x4_a,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,32,1,0
69786,_nameless.1de.2ab4.1360,christopoulo,heraklion,tras_med,bari,2,529,1110,1505,guard_rails,renault_magnum_4x2_a,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab4.0250,christopoulo,heraklion,brawen,trikala,1,329,540,760,bricks,scania_r_4x2_top_480,trailer.scs_brick_r,trailer_def.scs.flatbed.single_3.brick,32,1,0
69786,_nameless.1de.2ab4.1290,christopoulo,heraklion,lkwlog,venezia,2,1270,1110,1505,largetubes,daf_xgp_4x2_530,trailer.scs_log,trailer_def.scs.log.single_3.steel,6,1,0
69786,_nameless.1de.2ab4.15d0,lkwlog,manchester,transinet,mannheim,1,1163,35,300,metal_pipes,scania_s2016_6x4_high_730,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,1,1,0
69786,_nameless.1de.2ab4.2200,lkwlog,manchester,nch,kouvola,0,1573,1680,2484,air_mails,mercedes_6x2_b,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab3.fa30,lkwlog,manchester,bjork,goteborg,1,891,1140,1314,mob_tr_winch,"""heavy/volvo_fh16_6x4_750""",trailer.scs_lowlowd4,trailer_def.scs.lowloader.single_4_sh.short,1,1,0
69786,_nameless.1de.2ab4.2470,lkwlog,manchester,renar,lahti,2,1492,1680,2484,log_stacker,"""heavy/iveco_6x4""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.2ab4.1840,lkwlog,manchester,drekkar,odense,0,358,1140,1314,transmis,iveco_4x2_c,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab3.fd70,lkwlog,manchester,lkwlog,osnabruck,1,490,660,995,truck_rims_c,daf_xd_2,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab3.ff10,dunavia,novi_sad,tesore_gust,parma,0,1159,0,0,aircond,volvo_fh2021_4x2_750,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,4,1,0
69786,_nameless.1de.2ab4.3f40,dunavia,novi_sad,tm_istanbul,istanbul,1,1000,0,0,transformat,"""heavy/mercedes_6x4""",trailer.scs_lowlowd4,trailer_def.scs.lowloader.single_4_sh.short,1,1,0
69786,_nameless.1de.2ab4.44f0,dunavia,novi_sad,betunia,vlore,2,869,0,0,largetubes,scania_s2016_6x2_high_460,trailer.scs_log,trailer_def.scs.log.single_3.steel,6,1,0
69786,_nameless.1de.2ab4.2bc0,lintukainen,kotka,renar,kobenhavn,2,1138,540,1170,empty_palet,daf_xgp25_4x2_530,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.57a0,lintukainen,kotka,gnt,panevezys,0,645,150,430,lumber,daf_xf_euro6_6x2_a,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,3,1,0
69786,_nameless.1de.2ab4.5600,lintukainen,kotka,blt,paldiski,0,306,150,430,logs,volvo_fh2012_4x2_420,trailer.scs_log,trailer_def.scs.log.single_3.steel,32,1,0
69786,_nameless.1de.2ab4.37f0,fui,catanzaro,villco,novi_sad,1,954,540,420,rye,iveco_4x2_a,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,27,1,0
69786,_nameless.1de.2ab4.5ae0,fui,catanzaro,fallow,podgorica,0,362,540,420,olives,volvo_fh2012_6x2_500,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab4.30a0,fui,catanzaro,lognstick,galati,2,1307,540,420,cauliflower,scania_s2016_4x2_norm_370,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab4.5870,dobr_ferm_bg,karlovo,cargotras,sassari,1,1216,1410,1624,plums,daf_xd_1,trailer.scs_ref,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.2ab4.4420,lavish_food,a_coruna,app,gijon,0,358,0,0,concen_juice,scania_r_4x2_top_480,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.5460,lavish_food,a_coruna,log_atlan,porto,0,326,0,0,soy_milk,man_tgx_euro6_4x2_xl,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.4b70,spinelli,bilbao,globeur,bourges,1,778,0,0,forklifts,iveco_6x2_a,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,4,1,0
69786,_nameless.1de.2ab4.3580,spinelli,bilbao,tradeaux,ajaccio,0,561,930,1182,tyres,mercedes_4x2,trailer.kasbhr_scs,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.52c0,euroacres,dover,agronord,esbjerg,0,1127,91,384,auger_wag,daf_xf_4x2_370,trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.3c00,euroacres,dover,adrica,rijeka,0,1521,91,384,cut_flowers,volvo_fh16_4x2_540,trailer.scs_ref_a,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.2ab4.3da0,fle,dusseldorf,norr_food,kobenhavn,0,827,0,0,oranges,volvo_fh2021_4x2_420,trailer.scs_ins_a,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.2ab4.5e20,fle,dusseldorf,charmey,geneve,1,828,0,0,apples_c,volvo_fh2024_4x2_420,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,30,1,0
69786,_nameless.1de.2ab4.40e0,fle,dusseldorf,gnt,panevezys,0,1583,0,0,olive_tree,volvo_fh2012_4x2_420,trailer.scs_brick_r,trailer_def.scs.flatbed.single_3.brick,1,1,0
69786,_nameless.1de.2ab4.5a10,fle,dusseldorf,polarislines,oslo,1,1534,0,0,toys,scania_streamline_4x2_norm_380,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.5d50,fallow,zagreb,te_logistica,firenze,0,785,0,0,kr_bigp1290,iveco_h_4x2_a,trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.4de0,fallow,zagreb,globeur,montpellier,2,1487,0,0,mat_handler,"""heavy/daf_xgp_4x2_530""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.2ab4.4eb0,fallow,zagreb,subse,sofia,0,785,0,0,oranges,man_tgx_2020,trailer.scs_ins,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.2ab4.2e30,fallow,zagreb,sal,livorno,0,897,0,0,wood_chipper,"""heavy/iveco_6x4""",trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.41b0,fallow,zagreb,te_logistica,parma,0,786,0,0,jcb_dmphtd5e,man_tgx_2020_6x2,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,7,1,0
69786,_nameless.1de.2ab4.51f0,bhv,kristiansund,nordic_ports,trondheim,1,244,25,36,caravans,mercedes_actros_2014_4x2_c,trailer.truck_trans,trailer_def.caravans.truck_trans,100,1,0
69786,_nameless.1de.2ab4.4690,bhv,kristiansund,bhv,stockholm,0,940,40,46,cars_fr,renault_magnum_6x2_a,trailer.car_trans,trailer_def.cars_fr.car_trans,100,1,0
69786,_nameless.1de.2ab4.4d10,acc,santander,sanbuilders,rotterdam,0,1519,0,0,jcb_exc245xr,"""heavy/iveco_6x4""",trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.2d60,acc,santander,app,coimbra,1,856,0,0,train_part,mercedes_6x2_b,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,6,1,0
69786,_nameless.1de.2ab4.38c0,acc,santander,domdepo,o_barco,1,599,0,0,iron_pipes,scania_streamline_4x2_top_560,trailer.scs_log,trailer_def.scs.log.single_3.steel,28,1,0
69786,_nameless.1de.2ab4.5ef0,blt,tartu,norse_rail,gavle,1,425,570,1270,disc_harrows,daf_xf_euro6_4x2_b,trailer.scs_lowlow2e,trailer_def.scs.lowloader.single_2_ln.long,1,1,0
69786,_nameless.1de.2ab4.4f80,blt,tartu,stokes,bystrica,1,1381,0,0,spher_valves,mercedes_actros_2014_4x2_b,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.4280,itcc,linz,rosmark,liepaja,1,1387,0,0,alu_profile,volvo_fh16_4x2_420,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69786,_nameless.1de.2ab4.4010,itcc,linz,te_logistica,firenze,0,788,0,0,iron_pipes,mercedes_6x4_a,trailer.scs_log,trailer_def.scs.log.single_3.steel,28,1,0
69786,_nameless.1de.2ab4.2c90,renor,dombas,renar,lahti,0,955,540,1170,empty_barr,iveco_h_4x2_a,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab4.2f00,renor,dombas,nordic_ports,trondheim,0,240,0,0,wshavings,mercedes_actros_2014_6x2_a,trailer.ffb_eut35,trailer_def.feldbinder.eut.single_3_35.silo_35_3p,35,1,0
69786,_nameless.1de.2ab4.5120,marina,helsinki,bltmetal,tallinn,1,205,150,430,large_cont,scania_s2016_6x2_high_460,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,27,1,0
69786,_nameless.1de.2ab4.4350,euroacres,travemunde,eurogoodies,venezia,0,1295,0,0,pears,iveco_sway_4x2_500,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.3240,euroacres,travemunde,polarislines,gedser,1,214,105,404,cont_trees,volvo_fh2012_6x2_500,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.4760,ns_oil,kalmar,fjoste,borlange,0,477,0,0,lpg,daf_xd25,trailer.krone.boxliner20,trailer_def.krone.boxliner.single_3.container,40,1,0
69786,_nameless.1de.2ab4.3310,bhv,nice,cargotras,sassari,1,729,720,827,motorcycles,man_4x2_c,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.4830,bhv,nice,bhv,madrid,2,1314,0,0,car_gr,iveco_sway_4x2_500,trailer.car_trans,trailer_def.car_gr.car_trans,100,1,0
69786,_nameless.1de.2ab4.49d0,nbfc,london,bcp,stuttgart,2,981,35,300,fuel_oil,mercedes_6x4_a,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,27,1,0
69786,_nameless.1de.2ab4.3cd0,nbfc,london,wgcc,rotterdam,2,533,35,300,sodhydro,man_4x2_a,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,80,1,0
69786,_nameless.1de.2ab4.5390,nbfc,london,nbfc,berlin,0,1112,35,300,fertilizer,renault_premium_6x4_a,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,32,1,0
69786,_nameless.1de.2ab4.4aa0,nbfc,london,bcp,birmingham,2,190,0,0,vent_tube,daf_xd_1,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69786,_nameless.1de.2ab4.5530,kaarfor,larochelle,rt_log,bern,0,1008,0,0,used_plast,scania_streamline_6x2_norm_440,trailer.kasbhr_scs,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.33e0,kaarfor,larochelle,globeur,bayonne,1,393,0,0,used_packag,volvo_fh2024_4x2_420,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.34b0,ts_atlas,barcelona,globeur,rennes,1,1086,0,0,truck_rims_c,mercedes_4x2_c,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab4.3650,ts_atlas,barcelona,ts_atlas,sines,0,1183,0,0,sodium,daf_xf_euro6_6x4_c,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,80,1,0
69786,_nameless.1de.2ab4.3720,ts_atlas,barcelona,transinet,kassel,0,1466,0,0,clothes_c,renault_t_4x2h,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,30,1,0
69786,_nameless.1de.2ab4.3990,ts_atlas,barcelona,cont_port_it,napoli,0,2,1300,1500,arsenic,iveco_sway_4x2_580,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,80,1,0
69786,_nameless.1de.2ab4.3a60,ts_atlas,barcelona,comoto,madrid,1,554,0,0,fluorine,daf_xf_euro6_4x2_a,trailer.krone.boxliner220,trailer_def.krone.boxliner.single_3_220.container,80,1,0
69786,_nameless.1de.2ab4.3b30,ts_atlas,barcelona,huerta,albacete,0,611,0,0,potassium,volvo_fh2024_4x2_780,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,80,1,0
69786,_nameless.1de.2ab4.9220,brawen,skopje,villco_mkt,bijelo_polje,2,390,0,0,grass_rolls,daf_xd_2,trailer.scs_curt_a,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.7dd0,brawen,skopje,bcp,bratislava,0,1015,0,0,steel_cord,renault_premium_4x2_c,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
69786,_nameless.1de.2ab4.7ea0,brawen,skopje,ns_chem,chios,0,434,690,1521,ibc_cont,man_tgx_euro6_4x2_xxl,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.8d40,brawen,skopje,subse,bijelo_polje,0,389,0,0,froz_octopi,renault_premium_4x2_a,trailer.scs_ref_a,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.2ab4.7000,brawen,skopje,lognstick,hunedoara,1,731,0,0,polyst_box,mercedes_actros_2014_6x2_a,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.7b60,shuttle,ioannina,fallow,vlore,0,332,0,0,iced_coffee,volvo_fh16_4x2_540,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.70d0,shuttle,ioannina,tradeaux,lyon,0,1408,570,745,used_plast_c,renault_t_6x2,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab4.6d90,shuttle,ioannina,batisse_base,calvi,1,617,1620,1979,ter_forklift,renault_magnum_4x2_a,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,2,1,0
69786,_nameless.1de.2ab4.86c0,shuttle,ioannina,fallow,vlore,2,332,0,0,used_packag,mercedes_actros_2014_4x2_b,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.5fc0,shuttle,ioannina,te_logistica,parma,0,833,570,745,beverages,daf_xf_euro6_4x2_c,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.8ba0,shuttle,ioannina,tras_med,cagliari,1,342,1410,1624,nonalco_beer,man_4x2_a,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.2ab4.7f70,cesare_smar,sassari,gnt,bastia,0,174,210,355,used_plast,volvo_fh2021_6x2_540,trailer.drylineret,trailer_def.krone.edryliner.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.6cc0,cesare_smar,sassari,baltrak,edirne,0,1267,1410,1624,used_packag,scania_r2016_4x2_high_500,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab4.8ee0,cesare_smar,sassari,cnp,duisburg,2,1415,720,827,empty_palet,scania_r_6x4_top_620,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,33,1,0
69786,_nameless.1de.2ab4.9080,bltmetal,siauliai,posped,szeged,1,1263,0,0,concr_beams2,scania_s2016_4x2_high_590,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69786,_nameless.1de.2ab4.6e60,bltmetal,siauliai,dfh,dresden,0,973,0,0,metal_pipes,man_tgx_2020_6x2,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69786,_nameless.1de.2ab4.8a00,bltmetal,siauliai,drekkar,uppsala,0,399,510,1110,largetubes,daf_4x2_a,trailer.scs_log,trailer_def.scs.log.single_3.steel,6,1,0
69786,_nameless.1de.2ab4.6090,elcano_fla,burgos,marina,olbia,0,766,720,827,large_cont,man_tgx_euro6_4x2_xxl,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,33,1,0
69786,_nameless.1de.2ab4.79c0,itcc,dusseldorf,transinet,brussel,0,252,0,0,jcb_pw125qe,renault_t_4x2h,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,24,1,0
69786,_nameless.1de.2ab4.6640,itcc,dusseldorf,lkwlog,nurnberg,1,420,0,0,concr_cent,daf_xg_4x2_450,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,7,1,0
69786,_nameless.1de.2ab4.8040,itcc,dusseldorf,lisette_log,lemans,1,847,0,0,iron_pipes,renault_magnum_4x2_a,trailer.scs_log,trailer_def.scs.log.single_3.steel,28,1,0
69786,_nameless.1de.2ab4.6980,dans_jardin,montpellier,nos_pat,pamplona,0,685,0,0,cont_trees,iveco_4x2_b,trailer.scs_ins,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.2ab4.8ad0,dans_jardin,montpellier,wilnet_trans,marseille,1,266,0,0,oranges,iveco_sway_4x2_460,trailer.scs_ins_a,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.2ab4.75b0,dans_jardin,montpellier,wilnet_trans,porto_vecchi,1,271,840,1193,kr_bigm450,scania_r2016_6x2_high_460,trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.8c70,dans_jardin,montpellier,app,badajoz,0,1348,0,0,kr_bigp1290,daf_xf_euro6_4x2_a,trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69786,_nameless.1de.2ab4.7680,vesna_mill,bitola,icaria,mitilini,2,347,730,1440,canned_pork,volvo_fh16_4x2_420,trailer.coollineret,trailer_def.krone.ecoolliner.single_3.reefer,24,1,0
69786,_nameless.1de.2ab4.7270,vesna_mill,bitola,vesna,banja_luka,0,909,0,0,vinegar,daf_xf_euro6_4x2_a,trailer.kasbhr_scs,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.8fb0,vesna_mill,bitola,eurogoodies,lublin,0,1405,0,0,vinegar_c,volvo_fh2012_6x2_500,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,30,1,0
69786,_nameless.1de.2ab4.9150,vesna_mill,bitola,eolo_lines,palermo,1,928,560,767,packag_food,renault_magnum_4x2_a,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.82b0,nucleon,alban,gomme_monde,bourges,1,392,0,0,forklifts,volvo_fh16_6x4_700,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,3,1,0
69786,_nameless.1de.2ab4.7c30,cargotras,catanzaro,lisette_log,ajaccio,0,619,950,1480,lavender,mercedes_4x2_c,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.2ab4.8380,cargotras,catanzaro,stokes,tirana,1,316,540,420,drymilk,iveco_6x2_a,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.7820,cargotras,catanzaro,stokes,tirana,1,316,540,420,tracks,mercedes_actros_2014_6x4_b,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,1,1,0
69786,_nameless.1de.2ab4.6160,cargotras,catanzaro,lkwlog,graz,1,1483,0,0,precast_strs,volvo_fh16_4x2_420,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69786,_nameless.1de.2ab4.7d00,cargotras,catanzaro,lisette_log,nice,1,1217,0,0,mulcher,"""heavy/scania_r2016_8x4_high_730""",trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69786,_nameless.1de.2ab4.78f0,cargotras,catanzaro,cargotras,palermo,2,363,20,347,petrol,mercedes_actros_2014_4x2_c,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,30,1,0
69786,_nameless.1de.2ab4.7a90,shuttle,madrid,exomar,burgos,0,205,0,0,forklifts,renault_t_4x2h,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,4,1,0
69786,_nameless.1de.2ab4.8110,shuttle,madrid,lisette_log,bordeaux,0,553,0,0,used_packag,daf_xd,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.2ab4.81e0,shuttle,madrid,eurogoodies,plymouth,0,375,1076,1172,carb_water,man_6x4_b,trailer.scs_curt_s,trailer_def.scs.box.single_3.curtain,32,1,0
69786,_nameless.1de.2ab4.6230,shuttle,madrid,lkwlog,luxembourg,2,1599,0,0,ter_forklift,mercedes_4x2,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,2,1,0
69786,_nameless.1de.2ab4.64a0,shuttle,madrid,tradeaux,lille,0,1563,0,0,nonalco_beer,scania_r2016_6x4_high_660,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
